4844,4844
3988,4846
4845,4846
4846,4846
1051,4849
4849,4849
2656,4851
4851,4851
2567,4855
3593,4855
4855,4855
3612,4857
4857,4857
2614,4863
3586,4863
4863,4863
4021,4865
4865,4865
2731,4869
2793,4869
4133,4869
4869,4869
419,4870
2012,4870
4794,4870
4870,4870
2655,4871
4871,4871
2056,4872
2673,4872
2960,4872
4870,4872
4872,4872
3823,4873
4873,4873
681,4876
4876,4876
1835,4879
2269,4879
3370,4879
3701,4879
4879,4879
3425,4884
4884,4884
3454,4887
4887,4887
3967,4890
4890,4890
2738,4893
2952,4893
4893,4893
2804,4895
3891,4895
4763,4895
4894,4895
4895,4895
4898,4898
293,4899
4899,4899
4519,4902
4902,4902
4167,4904
4517,4904
4699,4904
4904,4904
2670,4909
2694,4909
3900,4909
4909,4909
3565,4914
3585,4914
3656,4914
3908,4914
4009,4914
4914,4914
4917,4917
2719,4919
4919,4919
2711,4922
2721,4922
4922,4922
363,4924
2609,4924
4923,4924
4924,4924
2722,4926
4192,4926
4374,4926
4926,4926
1764,4929
4929,4929
4285,4931
4931,4931
1506,4934
2851,4934
4934,4934
2659,4936
4936,4936
4938,4938
2882,4940
4940,4940
633,4943
3810,4943
4540,4943
4943,4943
685,4946
2128,4946
4434,4946
4946,4946
2373,4948
4947,4948
4948,4948
3838,4954
4954,4954
4957,4957
2468,4960
4309,4960
4960,4960
1604,4963
1799,4963
2930,4963
3284,4963
4193,4963
4963,4963
4965,4965
4972,4972
3666,4975
4858,4975
4975,4975
3867,4978
4457,4978
4978,4978
2639,4980
2894,4980
4980,4980
4470,4983
4983,4983
4986,4986
2858,4988
4988,4988
3682,4990
4990,4990
4994,4994
3598,4996
4708,4996
4996,4996
4999,4999
227,5000
398,5000
5000,5000
3800,5001
5001,5001
5003,5004
5004,5004
2488,5007
5007,5007
1417,5009
5008,5009
5009,5009
876,5014
3952,5014
5014,5014
3533,5016
5015,5016
5016,5016
836,5021
3826,5021
5021,5021
766,5024
3402,5024
3430,5024
4084,5024
4350,5024
4822,5024
5024,5024
3801,5026
3934,5026
4441,5026
5025,5026
5026,5026
5033,5033
445,5035
1469,5035
2462,5035
5035,5035
5037,5037
2479,5039
4299,5039
5039,5039
2785,5043
3314,5043
5043,5043
512,5045
1837,5045
5045,5045
5051,5051
3724,5053
5053,5053
287,5056
5056,5056
4163,5059
5059,5059
1805,5062
3373,5062
4338,5062
5062,5062
4633,5065
5065,5065
5068,5068
819,5071
4165,5071
5071,5071
2580,5074
5074,5074
4088,5076
5075,5076
5076,5076
5079,5079
5080,5081
5081,5081
4937,5084
5084,5084
2459,5086
3550,5086
5086,5086
5087,5088
5088,5088
845,5090
5090,5090
4883,5093
5093,5093
1049,5095
3133,5095
5094,5095
5095,5095
1067,5097
3270,5097
3944,5097
5097,5097
402,5100
3381,5100
5100,5100
2899,5102
3316,5102
3584,5102
5101,5102
5102,5102
2718,5105
5105,5105
1423,5108
5108,5108
1696,5111
5111,5111
5114,5114
1424,5117
5117,5117
571,5121
4753,5121
5121,5121
5124,5124
2422,5127
2901,5127
4472,5127
4755,5127
5127,5127
3113,5131
5131,5131
3346,5135
3932,5135
5134,5135
5135,5135
1128,5138
5138,5138
2546,5140
5139,5140
5140,5140
286,5142
859,5142
5142,5142
1502,5145
2646,5145
5145,5145
1160,5146
5146,5146
5149,5149
683,5152
4157,5152
5152,5152
2871,5155
3912,5155
5155,5155
5158,5158
1045,5160
3994,5160
5160,5160
5162,5162
2118,5165
5165,5165
5168,5168
3084,5171
3088,5171
4537,5171
4686,5171
5171,5171
986,5176
4554,5176
5176,5176
5177,5178
5178,5178
3748,5181
4225,5181
4624,5181
5181,5181
660,5184
939,5184
5184,5184
3129,5188
5188,5188
3138,5190
5189,5190
5190,5190
5192,5192
970,5198
4482,5198
5198,5198
2640,5201
3989,5201
4043,5201
5201,5201
3645,5204
5204,5204
2121,5209
3705,5209
3837,5209
5209,5209
3471,5211
3607,5211
5210,5211
5211,5211
4854,5214
5214,5214
1126,5218
1139,5218
1140,5218
5218,5218
1027,5220
2125,5220
5096,5220
5219,5220
5220,5220
362,5224
4461,5224
5224,5224
342,5226
4080,5226
5226,5226
359,5228
609,5228
621,5228
5228,5228
5231,5231
5234,5234
1505,5239
2304,5239
5239,5239
649,5242
5242,5242
1631,5245
5245,5245
5248,5248
224,5250
2127,5250
5249,5250
5250,5250
1294,5252
1691,5252
5252,5252
5255,5255
3005,5258
4692,5258
5052,5258
5258,5258
5261,5261
3658,5264
5263,5264
5264,5264
3247,5267
5267,5267
2007,5270
3246,5270
5041,5270
5270,5270
2047,5273
5273,5273
4177,5275
5275,5275
5278,5278
1467,5280
3516,5280
5280,5280
3625,5285
4214,5285
5285,5285
5288,5288
1763,5290
3677,5290
5290,5290
5293,5293
5296,5296
3187,5299
4246,5299
5200,5299
5299,5299
5300,5299
